discount rate 0,discount rate 1,discount rate 2,A.0_ID flood wave shape,A.1_Bmax,A.1_pfail,A.1_Brate,A.2_Bmax,A.2_pfail,A.2_Brate,A.3_Bmax,A.3_pfail,A.3_Brate,A.4_Bmax,A.4_pfail,A.4_Brate,A.5_Bmax,A.5_pfail,A.5_Brate,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,policy_name
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,4,0,0,0,0,0,4,7,6,scenario_2,policy_188,dikesnet,5064083.097687921,26403379.542306438,0.0,policy_188
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,4,0,0,0,0,0,4,7,6,scenario_3,policy_188,dikesnet,0.0,26403379.542306438,0.0,policy_188
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,4,0,0,0,0,0,4,7,6,scenario_4,policy_188,dikesnet,71504638.47246921,26403379.542306438,0.0,policy_188
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,4,0,0,0,0,0,4,7,6,scenario_5,policy_188,dikesnet,403154442.98432094,26403379.542306438,0.0,policy_188
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,5,1,0,0,0,0,0,4,6,5,scenario_1,policy_189,dikesnet,26298032.521650143,20299287.62732069,61400000.0,policy_189
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,5,1,0,0,0,0,0,4,6,5,scenario_2,policy_189,dikesnet,38885813.63272315,20299287.62732069,61400000.0,policy_189
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,5,1,0,0,0,0,0,4,6,5,scenario_3,policy_189,dikesnet,65967393.393612415,20299287.62732069,61400000.0,policy_189
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,5,1,0,0,0,0,0,4,6,5,scenario_4,policy_189,dikesnet,107355113.57462594,20299287.62732069,61400000.0,policy_189
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,5,1,0,0,0,0,0,4,6,5,scenario_5,policy_189,dikesnet,972541358.4672302,20299287.62732069,61400000.0,policy_189
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7,1,6,2,0,0,0,0,0,4,7,5,scenario_1,policy_190,dikesnet,8222057.2187696975,22167818.198803753,61400000.0,policy_190
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7,1,6,2,0,0,0,0,0,4,7,5,scenario_2,policy_190,dikesnet,5064083.097687921,22167818.198803753,61400000.0,policy_190
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7,1,6,2,0,0,0,0,0,4,7,5,scenario_3,policy_190,dikesnet,0.0,22167818.198803753,61400000.0,policy_190
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7,1,6,2,0,0,0,0,0,4,7,5,scenario_4,policy_190,dikesnet,70191124.64784995,22167818.198803753,61400000.0,policy_190
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7,1,6,2,0,0,0,0,0,4,7,5,scenario_5,policy_190,dikesnet,50501473.19443937,22167818.198803753,61400000.0,policy_190
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,6,1,7,1,0,0,0,0,0,5,6,5,scenario_1,policy_191,dikesnet,10401236.266427,20299287.62732069,182600000.0,policy_191
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,6,1,7,1,0,0,0,0,0,5,6,5,scenario_2,policy_191,dikesnet,3409088.914210429,20299287.62732069,182600000.0,policy_191
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,6,1,7,1,0,0,0,0,0,5,6,5,scenario_3,policy_191,dikesnet,28537107.417155422,20299287.62732069,182600000.0,policy_191
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,6,1,7,1,0,0,0,0,0,5,6,5,scenario_4,policy_191,dikesnet,40461067.98192294,20299287.62732069,182600000.0,policy_191
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,6,1,7,1,0,0,0,0,0,5,6,5,scenario_5,policy_191,dikesnet,443775913.0769522,20299287.62732069,182600000.0,policy_191
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,6,1,1,0,0,0,0,0,0,2,10,6,scenario_1,policy_192,dikesnet,9598926.93810118,0.0,213300000.0,policy_192
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,6,1,1,0,0,0,0,0,0,2,10,6,scenario_2,policy_192,dikesnet,3409088.914210429,0.0,213300000.0,policy_192
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,6,1,1,0,0,0,0,0,0,2,10,6,scenario_3,policy_192,dikesnet,15042815.114702038,0.0,213300000.0,policy_192
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,6,1,1,0,0,0,0,0,0,2,10,6,scenario_4,policy_192,dikesnet,33539163.552265134,0.0,213300000.0,policy_192
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,6,1,1,0,0,0,0,0,0,2,10,6,scenario_5,policy_192,dikesnet,404671992.45886344,0.0,213300000.0,policy_192
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,6,2,0,0,0,0,0,4,7,5,scenario_1,policy_193,dikesnet,437816728.00405085,22167818.198803753,0.0,policy_193
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,6,2,0,0,0,0,0,4,7,5,scenario_2,policy_193,dikesnet,369303758.5866783,22167818.198803753,0.0,policy_193
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,6,2,0,0,0,0,0,4,7,5,scenario_3,policy_193,dikesnet,404619464.5653614,22167818.198803753,0.0,policy_193
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,6,2,0,0,0,0,0,4,7,5,scenario_4,policy_193,dikesnet,396193031.4167595,22167818.198803753,0.0,policy_193
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,6,2,0,0,0,0,0,4,7,5,scenario_5,policy_193,dikesnet,2779781918.6271763,22167818.198803753,0.0,policy_193
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,6,1,1,0,0,0,0,0,7,6,6,scenario_1,policy_194,dikesnet,2011189175.5621054,20299287.62732069,0.0,policy_194
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,6,1,1,0,0,0,0,0,7,6,6,scenario_2,policy_194,dikesnet,1397733951.1415546,20299287.62732069,0.0,policy_194
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,6,1,1,0,0,0,0,0,7,6,6,scenario_3,policy_194,dikesnet,404619464.5653614,20299287.62732069,0.0,policy_194
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,6,1,1,0,0,0,0,0,7,6,6,scenario_4,policy_194,dikesnet,802814571.8346055,20299287.62732069,0.0,policy_194
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,6,1,1,0,0,0,0,0,7,6,6,scenario_5,policy_194,dikesnet,2779781918.6271763,20299287.62732069,0.0,policy_194
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,2,0,0,0,0,0,4,7,5,scenario_1,policy_195,dikesnet,33108538.064261187,22167818.198803753,30700000.0,policy_195
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,2,0,0,0,0,0,4,7,5,scenario_2,policy_195,dikesnet,60600411.301275656,22167818.198803753,30700000.0,policy_195
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,2,0,0,0,0,0,4,7,5,scenario_3,policy_195,dikesnet,65967581.00532545,22167818.198803753,30700000.0,policy_195
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,2,0,0,0,0,0,4,7,5,scenario_4,policy_195,dikesnet,111322554.41256234,22167818.198803753,30700000.0,policy_195
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,2,0,0,0,0,0,4,7,5,scenario_5,policy_195,dikesnet,1042540484.2689706,22167818.198803753,30700000.0,policy_195
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,1,0,0,0,0,0,3,7,6,scenario_1,policy_196,dikesnet,405681799.6472026,20299287.62732069,30700000.0,policy_196
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,1,0,0,0,0,0,3,7,6,scenario_2,policy_196,dikesnet,339203256.47539425,20299287.62732069,30700000.0,policy_196
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,1,0,0,0,0,0,3,7,6,scenario_3,policy_196,dikesnet,399502559.0120196,20299287.62732069,30700000.0,policy_196
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,1,0,0,0,0,0,3,7,6,scenario_4,policy_196,dikesnet,368661842.90374035,20299287.62732069,30700000.0,policy_196
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,1,0,0,0,0,0,3,7,6,scenario_5,policy_196,dikesnet,2577115529.678558,20299287.62732069,30700000.0,policy_196
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,5,7,2,scenario_1,policy_197,dikesnet,5341828.291801082,24198032.45136138,151900000.0,policy_197
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,5,7,2,scenario_2,policy_197,dikesnet,0.0,24198032.45136138,151900000.0,policy_197
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,5,7,2,scenario_3,policy_197,dikesnet,0.0,24198032.45136138,151900000.0,policy_197
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,5,7,2,scenario_4,policy_197,dikesnet,23164026.842401836,24198032.45136138,151900000.0,policy_197
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,5,7,2,scenario_5,policy_197,dikesnet,6843828.216771897,24198032.45136138,151900000.0,policy_197
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,6,4,0,0,1,0,0,7,7,6,scenario_1,policy_198,dikesnet,4826417.701904254,32724179.85197268,0.0,policy_198
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,6,4,0,0,1,0,0,7,7,6,scenario_2,policy_198,dikesnet,0.0,32724179.85197268,0.0,policy_198
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,6,4,0,0,1,0,0,7,7,6,scenario_3,policy_198,dikesnet,0.0,32724179.85197268,0.0,policy_198
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,6,4,0,0,1,0,0,7,7,6,scenario_4,policy_198,dikesnet,28539323.123951487,32724179.85197268,0.0,policy_198
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,6,4,0,0,1,0,0,7,7,6,scenario_5,policy_198,dikesnet,402208176.5765226,32724179.85197268,0.0,policy_198
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,7,1,1,0,0,0,0,0,8,6,6,scenario_1,policy_199,dikesnet,7865832.224646375,20299287.62732069,92100000.0,policy_199
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,7,1,1,0,0,0,0,0,8,6,6,scenario_2,policy_199,dikesnet,5064083.097687921,20299287.62732069,92100000.0,policy_199
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,7,1,1,0,0,0,0,0,8,6,6,scenario_3,policy_199,dikesnet,0.0,20299287.62732069,92100000.0,policy_199
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,7,1,1,0,0,0,0,0,8,6,6,scenario_4,policy_199,dikesnet,61679288.82246122,20299287.62732069,92100000.0,policy_199
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,7,1,1,0,0,0,0,0,8,6,6,scenario_5,policy_199,dikesnet,23483211.99346423,20299287.62732069,92100000.0,policy_199
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,3,0,0,1,0,0,3,5,4,scenario_1,policy_200,dikesnet,4737090.633833914,30518832.761027623,30700000.0,policy_200
